2008,6.784615384615382
2010,6.826666666666664
2016,6.436700336700336
2014,6.83775510204082
2011,6.83809523809524
2006,7.125000000000001
2012,6.925
2007,7.133962264150942
2009,6.960784313725492
2015,6.602362204724408
2013,6.812087912087912
